UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
01:02:12, 86, 20, 101519, 1.80, 94.00, 26.75, 41.75,  ,  ,  , -1.0
01:02:13, 84, 18, 101536, 1.65, 79.20, 26.77, 41.75,  , -37.795547, 144.961345, -1.1
01:02:14, 84, 18, 101543, 1.45, 89.50, 26.79, 41.60,  ,  ,  , -1.1
01:02:15, 83, 17, 101551, 1.40, 86.10, 26.83, 41.60,  ,  ,  , -1.1
01:02:16, 82, 16, 101560, 1.40, 84.80, 26.79, 41.60,  , -37.795555, 144.961408, -1.0
01:02:17, 83, 17, 101555,  ,  , 26.83, 41.65,  ,  ,  , -0.9
01:02:18, 83, 17, 101551,  ,  , 27.08, 41.75,  ,  ,  , -0.8
01:02:19, 83, 17, 101548,  ,  , 27.26, 41.85, 34.0,  ,  , -0.7
01:02:20, 84, 18, 101541, 2.90, 302.30, 27.41, 41.90,  ,  ,  , -0.5
01:02:21, 85, 19, 101534, 1.85, 283.60, 27.57, 41.85,  ,  ,  , -0.4
01:02:22, 85, 19, 101528, 0.05, 283.60, 27.67, 41.50,  , -37.795560, 144.961378, -0.3
01:02:24, 88, 22, 101492, 0.10, 283.60, 27.93, 41.15,  ,  ,  , 0.1
01:02:25, 90, 24, 101474, 0.05, 283.60, 28.11, 41.10,  , -37.795560, 144.961363, 0.3
01:02:28, 93, 27, 101432, 0.10, 283.60, 28.12, 40.55,  , -37.795555, 144.961360, 0.9
01:02:30, 94, 28, 101416, 0.00, 283.60, 28.21, 40.60,  ,  ,  , 0.9
01:02:31, 95, 29, 101408, 0.05, 283.60, 28.36, 40.30,  , -37.795550, 144.961362, 0.9
01:02:33, 97, 31, 101388, 0.10, 283.60, 28.57, 39.95,  ,  ,  , 1.0
01:02:34, 98, 32, 101378, 0.15, 283.60, 28.59, 39.85,  , -37.795575, 144.961418, 1.0
01:02:36, 99, 33, 101360, 0.15, 283.60, 28.52, 39.50,  ,  ,  , 0.9
01:02:37, 100, 34, 101352, 0.15, 283.60, 28.46, 39.40,  , -37.795598, 144.961478, 0.8
01:02:39, 100, 34, 101349, 0.05, 283.60, 28.55, 39.10,  ,  ,  , 0.7
01:02:40, 100, 34, 101348, 0.75, 283.60, 28.54, 39.35,  , -37.795590, 144.961517, 0.7
01:02:42, 100, 34, 101354, 1.50, 92.00, 28.44, 39.10,  ,  ,  , 0.4
01:02:43, 99, 33, 101358, 1.90, 81.90, 28.59, 39.35,  , -37.795583, 144.961572, 0.3
01:02:45, 99, 33, 101367, 1.35, 84.40, 28.54, 39.25,  ,  ,  , 0.1
01:02:46, 98, 32, 101372, 1.60, 82.50, 28.39, 39.30, 34.8, -37.795573, 144.961627, 0
01:02:48, 98, 32, 101374, 1.50, 117.00, 28.40, 39.40,  ,  ,  , 0
01:02:49, 98, 32, 101377, 0.90, 117.00, 28.31, 39.40,  ,  ,  , -0.1
01:02:50, 97, 31, 101380, 0.05, 117.00, 28.40, 39.60,  , -37.795570, 144.961663, -0.2
01:02:50, 98, 32, 101372, 0.05, 117.00, 28.33, 39.70,  ,  ,  , -0.1
01:02:51, 99, 33, 101364, 0.05, 117.00, 28.24, 39.75,  ,  ,  , -0.1
01:02:52, 99, 33, 101356, 0.05, 117.00, 28.21, 39.85,  , -37.795563, 144.961683, -0.1
01:02:53, 99, 33, 101356, 0.05, 117.00, 28.17, 39.85,  ,  ,  , -0.1
01:02:54, 99, 33, 101357, 0.10, 117.00, 28.04, 39.95,  ,  ,  , 0
01:02:55, 99, 33, 101358, 0.10, 117.00, 27.97, 39.95,  , -37.795567, 144.961728, 0
01:02:57, 99, 33, 101360, 0.15, 117.00, 28.41, 39.85,  ,  ,  , 0
01:02:58, 99, 33, 101362, 0.10, 117.00, 28.89, 40.05,  , -37.795562, 144.961773, 0
01:03:00, 99, 33, 101358, 1.00, 117.00, 28.93, 39.95,  ,  ,  , 0.1
01:03:01, 100, 34, 101355, 0.05, 117.00, 29.00, 39.75,  ,  ,  , 0.1
01:03:02, 100, 34, 101352, 0.05, 117.00, 28.90, 39.65,  , -37.795567, 144.961795, 0.2
01:03:02, 99, 33, 101357, 0.05, 117.00, 28.91, 39.75,  ,  ,  , 0.1
01:03:03, 99, 33, 101363, 0.05, 117.00, 29.10, 39.45,  ,  ,  , 0.1
01:03:04, 98, 32, 101370, 0.05, 117.00, 29.25, 39.60,  , -37.795553, 144.961778, 0
01:03:05, 99, 33, 101356, 0.05, 117.00, 29.15, 39.45,  ,  ,  , 0
01:03:06, 101, 35, 101343, 0.05, 117.00, 29.03, 39.55,  ,  ,  , 0.1
01:03:07, 102, 36, 101330, 0.10, 117.00, 29.01, 39.60,  , -37.795572, 144.961768, 0.2
01:03:08, 102, 36, 101324, 0.15, 117.00, 28.92, 39.65,  ,  ,  , 0.2
01:03:09, 103, 37, 101318, 1.80, 273.00, 29.03, 39.70,  ,  ,  , 0.2
01:03:10, 103, 37, 101312, 1.95, 260.60, 29.08, 39.25,  , -37.795585, 144.961747, 0.3
01:03:11, 104, 38, 101305, 1.70, 258.20, 28.81, 39.00,  ,  ,  , 0.4
01:03:12, 104, 38, 101299, 0.05, 258.20, 28.60, 39.05,  ,  ,  , 0.4
01:03:13, 105, 39, 101294, 0.05, 258.20, 28.38, 39.25, 35.5, -37.795598, 144.961723, 0.4
01:03:14, 105, 39, 101293, 0.05, 258.20, 28.23, 39.35,  ,  ,  , 0.4
01:03:15, 105, 39, 101292, 0.00, 258.20, 28.00, 39.55,  ,  ,  , 0.5
01:03:16, 105, 39, 101292, 0.05, 258.20, 27.64, 39.50,  , -37.795607, 144.961730, 0.5
01:03:17, 104, 38, 101298, 0.05, 258.20, 27.41, 40.00,  ,  ,  , 0.5
01:03:18, 104, 38, 101305, 0.05, 258.20, 27.17, 40.20,  ,  ,  , 0.3
01:03:19, 103, 37, 101312, 0.00, 258.20, 26.91, 40.30,  , -37.795597, 144.961730, 0.2
01:03:21, 102, 36, 101329, 0.05, 258.20, 26.71, 40.35,  ,  ,  , 0
01:03:22, 100, 34, 101345, 0.10, 258.20, 26.60, 40.45,  ,  ,  , -0.2
01:03:23, 99, 33, 101362, 0.10, 258.20, 26.47, 40.55,  , -37.795603, 144.961745, -0.3
01:03:23, 96, 30, 101393, 0.10, 258.20, 26.39, 40.80,  ,  ,  , -0.6
01:03:24, 94, 28, 101426, 0.15, 258.20, 26.33, 40.90,  ,  ,  , -0.9
01:03:25, 91, 25, 101460, 0.15, 258.20, 26.34, 41.05,  , -37.795605, 144.961773, -1.2
01:03:28, 89, 23, 101480, 1.70, 72.00, 26.20, 41.40,  , -37.795612, 144.961817, -1.2
01:03:29, 88, 22, 101493, 1.50, 65.50, 26.22, 41.35,  ,  ,  , -1.3
01:03:30, 87, 21, 101506, 1.95, 62.80, 26.27, 41.75,  ,  ,  , -1.3
01:03:31, 86, 20, 101520, 1.75, 71.90, 26.31, 41.80,  , -37.795588, 144.961863, -1.4
01:03:32, 86, 20, 101512, 1.50, 75.90, 26.29, 41.55,  ,  ,  , -1.3
01:03:33, 87, 21, 101505, 1.00, 87.70, 26.27, 41.50,  ,  ,  , -1.1
01:03:34, 88, 22, 101498, 0.75, 87.70, 26.31, 41.55,  , -37.795585, 144.961877, -1.0
01:03:35, 88, 22, 101494, 1.05, 75.40, 26.35, 41.70,  ,  ,  , -0.9
01:03:36, 88, 22, 101491, 0.65, 75.40, 26.53, 41.75,  ,  ,  , -0.6
01:03:37, 88, 22, 101488, 1.10, 245.70, 26.57, 41.60,  , -37.795600, 144.961833, -0.4
01:03:38, 88, 22, 101498, 1.10, 256.60, 26.64, 41.65,  ,  ,  , -0.2
01:03:39, 87, 21, 101508, 1.70, 356.00, 26.63, 41.45,  ,  ,  , -0.3
01:03:40, 86, 20, 101518, 0.10, 356.00, 26.65, 41.65, 34.5, -37.795595, 144.961768, -0.3
01:03:41, 86, 20, 101515, 0.05, 356.00, 26.64, 41.70,  ,  ,  , -0.2
01:03:42, 86, 20, 101512, 0.10, 356.00, 26.60, 41.75,  ,  ,  , 0
01:03:43, 87, 21, 101510, 1.90, 285.20, 26.44, 41.85,  , -37.795598, 144.961727, 0.1
01:03:44, 87, 21, 101505, 1.15, 287.40, 26.39, 41.85,  ,  ,  , 0.1
01:03:45, 87, 21, 101500, 0.85, 287.40, 26.38, 41.80,  ,  ,  , 0
01:03:46, 88, 22, 101496, 1.75, 265.10, 26.39, 41.50,  , -37.795608, 144.961672, 0
01:03:47, 87, 21, 101504, 1.70, 262.40, 26.48, 41.40,  ,  ,  , -0.1
01:03:48, 86, 20, 101513, 1.65, 273.00, 26.59, 41.35,  ,  ,  , -0.2
01:03:49, 86, 20, 101522, 1.65, 255.20, 26.61, 41.30,  , -37.795613, 144.961605, -0.2
01:03:51, 86, 20, 101517, 1.15, 226.80, 26.72, 41.35,  ,  ,  , -0.1
01:03:52, 86, 20, 101513, 0.85, 226.80, 26.90, 41.50,  ,  ,  , 0
01:03:53, 87, 21, 101510, 1.35, 254.30, 26.98, 41.55,  , -37.795628, 144.961563, 0.1
01:03:53, 87, 21, 101505, 1.85, 279.00, 26.97, 41.40,  ,  ,  , 0.1
01:03:54, 87, 21, 101500, 2.10, 280.70, 27.13, 41.50,  ,  ,  , 0.1
01:03:55, 88, 22, 101496, 0.10, 280.70, 27.16, 41.55,  , -37.795630, 144.961503, 0.1
01:03:57, 87, 21, 101505, 0.05, 280.70, 27.13, 41.40,  ,  ,  , 0
01:03:58, 87, 21, 101510, 0.05, 280.70, 26.91, 41.10,  , -37.795637, 144.961458, -0.1
01:03:59, 88, 22, 101499, 0.05, 280.70, 26.74, 41.00,  ,  ,  , 0
01:04:00, 88, 22, 101488, 0.10, 280.70, 26.60, 41.15,  ,  ,  , 0.1
01:04:01, 89, 23, 101478, 0.10, 280.70, 26.45, 41.10,  , -37.795638, 144.961418, 0.2
01:04:02, 89, 23, 101484, 0.10, 280.70, 26.42, 41.20,  ,  ,  , 0.2
01:04:03, 88, 22, 101491, 0.00, 280.70, 26.43, 41.35,  ,  ,  , 0.2
01:04:04, 88, 22, 101498, 0.05, 280.70, 26.67, 41.45,  , -37.795648, 144.961422, 0.1
01:04:05, 86, 20, 101522, 0.05, 280.70, 26.73, 41.20,  ,  ,  , -0.1
01:04:06, 84, 18, 101546, 0.05, 280.70, 26.88, 41.10,  ,  ,  , -0.3
01:04:07, 82, 16, 101570, 0.00, 280.70, 27.06, 41.15, 34.0, -37.795642, 144.961415, -0.5
01:04:08, 81, 15, 101577, 0.00, 280.70, 27.17,  ,  ,  ,  , -0.5
01:04:09, 80, 14, 101584, 0.05, 280.70, 27.16, 40.70,  ,  ,  , -0.5
01:04:10, 80, 14, 101592, 0.00, 280.70, 27.28, 40.35,  , -37.795630, 144.961407, -0.6
01:04:11, 81, 15, 101576, 0.00, 280.70, 27.29, 40.15,  ,  ,  , -0.5
01:04:12, 82, 16, 101561, 0.05, 280.70, 27.12, 39.80,  ,  ,  , -0.5
01:04:13, 84, 18, 101546, 0.10, 280.70, 27.21, 40.00,  , -37.795637, 144.961463, -0.5
01:04:14, 84, 18, 101544, 0.20, 280.70, 27.14, 40.05,  ,  ,  , -0.4
01:04:15, 84, 18, 101543, 2.80, 78.30, 27.08, 40.05,  ,  ,  , -0.4
01:04:16, 84, 18, 101542, 2.20, 98.70, 27.08, 40.10,  , -37.795630, 144.961560, -0.3
01:04:18, 85, 19, 101529, 3.25, 101.30, 26.98, 40.05,  ,  ,  , 0
01:04:19, 86, 20, 101517, 1.70, 115.90, 26.91, 40.00,  ,  ,  , 0.2
01:04:20, 87, 21, 101506, 0.95, 115.90, 26.85, 40.30,  , -37.795637, 144.961632, 0.4
01:04:20, 87, 21, 101500, 1.25, 280.40, 26.75, 40.35,  ,  ,  , 0.4
01:04:21, 88, 22, 101495, 1.95, 273.00, 26.75, 40.40,  ,  ,  , 0.5
01:04:22, 88, 22, 101490, 1.15, 267.00, 26.87, 40.65,  , -37.795632, 144.961585, 0.6
01:04:23, 88, 22, 101488, 0.95, 267.00, 26.85, 40.70,  ,  ,  , 0.7
01:04:24, 89, 23, 101487, 1.05, 96.30, 26.94, 40.80,  ,  ,  , 0.6
01:04:25, 89, 23, 101486, 2.15, 102.00, 26.88, 40.80,  , -37.795638, 144.961603, 0.5
01:04:28, 92, 26, 101442, 1.80, 68.10, 26.87, 41.00,  , -37.795632, 144.961692, 0.7
01:04:30, 93, 27, 101427, 1.95, 61.00, 26.76, 40.90,  ,  ,  , 0.7
01:04:31, 95, 29, 101413, 1.05, 309.60, 26.71, 40.90,  ,  ,  , 0.7
01:04:32, 96, 30, 101400, 0.00, 309.60, 26.72, 40.85,  , -37.795617, 144.961727, 0.7
01:04:32, 95, 29, 101407, 0.05, 309.60, 26.62, 40.95,  ,  ,  , 0.6
01:04:33, 94, 28, 101415, 0.05, 309.60, 26.60, 41.05,  ,  ,  , 0.6
01:04:34, 94, 28, 101424, 0.05, 309.60, 26.54, 41.20, 33.8, -37.795610, 144.961748, 0.5
01:04:35, 93, 27, 101434, 0.05, 309.60, 26.61, 41.25,  ,  ,  , 0.4
01:04:36, 92, 26, 101444, 0.00, 309.60, 26.64, 41.30,  ,  ,  , 0.3
01:04:37, 91, 25, 101454, 0.05, 309.60, 26.69, 41.35,  , -37.795605, 144.961768, 0.2
01:04:38, 91, 25, 101453, 0.10, 309.60, 26.63, 41.10,  ,  ,  , 0.2
01:04:39, 91, 25, 101452, 0.10, 309.60, 26.67, 41.10,  ,  ,  , 0.2
01:04:40, 91, 25, 101452, 0.10, 309.60, 26.79, 41.30,  , -37.795607, 144.961797, 0.2
01:04:41, 92, 26, 101447, 0.85, 309.60, 26.80, 41.35,  ,  ,  , 0
01:04:42, 92, 26, 101443, 0.70, 309.60, 26.75, 41.40,  ,  ,  , -0.1
01:04:43, 92, 26, 101440, 1.40, 251.00, 26.70, 41.40,  , -37.795622, 144.961753, -0.2
01:04:44, 93, 27, 101432, 1.50, 252.90, 26.58, 41.40,  ,  ,  , -0.2
01:04:45, 94, 28, 101425, 1.75, 271.00, 26.53, 41.50,  ,  ,  , -0.1
01:04:46, 94, 28, 101418, 2.25, 254.90, 26.50, 41.60,  , -37.795628, 144.961708, 0
01:04:47, 93, 27, 101430, 1.95, 253.20, 26.49, 41.70,  ,  ,  , 0
01:04:48, 92, 26, 101443, 0.05, 253.20, 26.55, 41.65,  ,  ,  , -0.1
01:04:49, 91, 25, 101456, 0.05, 253.20, 26.63, 41.75,  , -37.795635, 144.961672, -0.1
01:04:50, 91, 25, 101458, 0.00, 253.20, 26.68, 41.70,  ,  ,  , 0
01:04:51, 91, 25, 101461, 0.05, 253.20, 26.69, 41.65,  ,  ,  , -0.1
01:04:52, 90, 24, 101464, 0.05, 253.20, 26.82, 41.65,  , -37.795650, 144.961640, -0.1
01:04:54, 90, 24, 101468, 0.05, 253.20, 26.88, 41.55,  ,  ,  , -0.1
01:04:55, 90, 24, 101470, 0.00, 253.20, 26.82, 41.55,  , -37.795660, 144.961647, -0.2
01:04:58, 93, 27, 101428, 0.05, 253.20, 27.42, 41.65,  , -37.795665, 144.961633, 0
01:05:01, 99, 33, 101362, 0.10, 253.20, 27.12, 41.05, 34.0, -37.795668, 144.961610, 0.5
01:05:03, 96, 30, 101394, 0.10, 253.20, 27.11,  ,  ,  ,  , 0.5
01:05:04, 95, 29, 101410, 0.05, 253.20, 27.15, 41.05,  , -37.795643, 144.961612, 0.4
01:05:07, 95, 29, 101412, 0.85, 253.20, 27.20, 41.05,  ,  ,  , 0.4
01:05:08, 95, 29, 101414, 1.80, 81.90, 27.27, 41.05,  , -37.795638, 144.961655, 0.4
01:05:09, 94, 28, 101419, 2.25, 70.30, 27.18, 41.00,  ,  ,  , 0.3
01:05:10, 94, 28, 101422, 1.80, 57.10, 27.15, 41.10,  , -37.795620, 144.961740, 0.3
01:05:11, 94, 28, 101426, 1.80, 50.70, 26.99, 41.15,  ,  ,  , 0
01:05:12, 93, 27, 101430, 1.80, 58.30, 26.93, 41.20,  ,  ,  , 0
01:05:13, 93, 27, 101434, 1.90, 47.50, 26.96, 41.40,  , -37.795588, 144.961798, -0.5
01:05:14, 92, 26, 101448, 1.40, 41.10, 26.99, 41.40,  ,  ,  , -0.6
01:05:15, 90, 24, 101464, 1.35, 66.10, 27.17, 41.60,  ,  ,  , -0.5
01:05:16, 89, 23, 101480, 0.05, 66.10, 27.29, 41.65,  , -37.795560, 144.961838, -0.5
01:05:17, 89, 23, 101484, 0.10, 66.10, 27.35, 41.50,  ,  ,  , -0.5
01:05:18, 88, 22, 101489, 0.10, 66.10, 27.24, 41.35,  ,  ,  , -0.5
01:05:19, 88, 22, 101494, 0.05, 66.10, 27.22, 41.05,  , -37.795550, 144.961872, -0.5
01:05:20, 88, 22, 101495, 0.05, 66.10, 27.29, 41.05,  ,  ,  , -0.5
01:05:21, 88, 22, 101497, 0.10, 66.10, 27.23, 41.05,  ,  ,  , -0.5
01:05:22, 87, 21, 101500, 0.15, 66.10, 27.16, 41.00,  , -37.795532, 144.961923, -0.5
01:05:23, 87, 21, 101504, 0.15, 66.10, 27.08, 40.90,  ,  ,  , -0.5
01:05:24, 87, 21, 101509, 0.10, 66.10, 27.04, 40.90,  ,  ,  , -0.5
01:05:25, 86, 20, 101514, 0.10, 66.10, 27.13, 40.90,  , -37.795510, 144.961968, -0.5
01:05:28, 89, 23, 101480, 0.05, 66.10, 27.52, 41.05,  ,  ,  , -0.1
01:05:29, 90, 24, 101464, 0.00, 66.10, 27.44, 40.80, 34.2, -37.795500, 144.962002, 0.1
01:05:30, 92, 26, 101447, 0.00, 66.10, 27.44, 40.60,  ,  ,  , 0.3
01:05:31, 93, 27, 101431, 0.05, 66.10, 27.45, 40.50,  ,  ,  , 0.4
01:05:32, 94, 28, 101416, 0.05, 66.10, 27.31, 40.65,  , -37.795490, 144.962022, 0.5
01:05:32, 95, 29, 101403, 0.05, 66.10, 27.34, 40.70,  ,  ,  , 0.6
01:05:33, 97, 31, 101390, 0.10, 66.10, 27.21, 40.70,  ,  ,  , 0.7
01:05:34, 98, 32, 101378, 2.10, 258.80, 27.04, 40.70,  , -37.795513, 144.961968, 0.8
01:05:35, 97, 31, 101381, 2.35, 247.80, 26.96, 40.85,  ,  ,  , 0.8
01:05:36, 97, 31, 101384, 3.35, 257.30, 26.94, 41.00,  ,  ,  , 0.8
01:05:37, 97, 31, 101388, 4.45, 252.80, 26.94, 41.10,  , -37.795547, 144.961872, 0.8
01:05:38, 94, 28, 101416, 3.60, 247.90, 26.79, 41.05,  ,  ,  , 0.6
01:05:39, 92, 26, 101444, 3.00, 250.40, 26.58, 40.85,  ,  ,  , 0.4
01:05:40, 90, 24, 101472, 1.30, 315.60, 26.48, 40.80,  , -37.795572, 144.961785, 0.1
01:05:41, 88, 22, 101492, 0.85, 315.60, 26.46,  ,  ,  ,  , -0.2
01:05:42, 86, 20, 101513, 0.00, 315.60, 26.45, 41.25,  ,  ,  , -0.4
01:05:43, 85, 19, 101534, 0.05, 315.60, 26.56, 41.50,  , -37.795567, 144.961780, -0.7
01:05:44, 84, 18, 101539, 0.15, 315.60, 26.47, 41.50,  ,  ,  , -0.8
01:05:45, 84, 18, 101545, 0.05, 315.60, 26.43, 41.55,  ,  ,  , -0.9
01:05:46, 83, 17, 101552, 0.05, 315.60, 26.48, 41.60,  , -37.795562, 144.961808, -1.0
01:05:47, 83, 17, 101557, 0.05, 315.60, 26.41, 41.55,  ,  ,  , -1.2
01:05:48, 82, 16, 101563, 0.00, 315.60, 26.26, 41.35,  ,  ,  , -1.2
01:05:49, 82, 16, 101570, 0.00, 315.60, 26.14, 41.20,  , -37.795580, 144.961800, -1.2
01:05:50, 80, 14, 101590, 0.00, 315.60, 25.99, 41.15,  ,  ,  , -1.2
01:05:51, 78, 12, 101610, 0.05, 315.60, 25.84, 41.15,  ,  ,  , -1.2
01:05:52, 77, 11, 101630, 0.85, 315.60, 25.86, 41.25,  , -37.795598, 144.961777, -1.1
01:05:53, 77, 11, 101622, 0.85, 315.60, 26.02, 41.50,  ,  ,  , -0.9
01:05:54, 78, 12, 101615, 0.50, 315.60, 26.09, 41.80,  ,  ,  , -0.7
01:05:55, 78, 12, 101608, 0.15, 315.60, 26.14, 41.95, 33.5, -37.795598, 144.961767, -0.5
01:05:59, 78, 12, 101616, 0.70, 315.60, 26.15, 42.15,  , -37.795597, 144.961802, -0.4
01:05:59, 78, 12, 101613, 0.45, 315.60, 26.14, 42.20,  ,  ,  , -0.4
01:06:00, 78, 12, 101610, 0.30, 315.60, 26.25, 42.25,  ,  ,  , -0.3
01:06:01, 78, 12, 101608, 0.35, 315.60, 26.44, 42.40,  , -37.795605, 144.961807, -0.3
01:06:02, 79, 13, 101607, 0.60, 315.60, 26.59, 42.45,  ,  ,  , -0.2
01:06:03, 79, 13, 101606, 0.40, 315.60, 26.54, 42.40,  ,  ,  , -0.1
01:06:04, 79, 13, 101606, 0.50, 315.60, 26.44, 42.20,  , -37.795605, 144.961792, 0
01:06:06, 79, 13, 101603, 0.50, 315.60, 26.64, 42.20,  ,  ,  , 0.1
01:06:07, 79, 13, 101601, 0.50, 315.60, 26.61, 42.25,  ,  ,  , 0.1
01:06:08, 79, 13, 101600, 0.85, 315.60, 26.50, 42.20,  , -37.795608, 144.961767, 0.1
01:06:08, 79, 13, 101600, 0.80, 315.60, 26.46, 42.25,  ,  ,  , 0
01:06:09, 79, 13, 101601, 1.45, 260.20, 26.53, 42.55,  ,  ,  , 0
01:06:10, 79, 13, 101602, 1.95, 252.50, 26.53, 42.70,  , -37.795617, 144.961728, 0
01:06:11, 79, 13, 101596, 2.20, 263.60, 26.64, 42.60,  ,  ,  , 0.1
01:06:12, 80, 14, 101590, 0.10, 263.60, 26.64, 42.65,  ,  ,  , 0.2
01:06:13, 80, 14, 101584, 0.10, 263.60, 26.91, 42.55,  , -37.795628, 144.961700, 0.2
01:06:14, 82, 16, 101568, 0.15, 263.60, 26.92, 42.40,  ,  ,  , 0.3
01:06:15, 83, 17, 101553, 0.05, 263.60, 26.93, 42.30,  ,  ,  , 0.4
01:06:16, 84, 18, 101538, 0.05, 263.60, 26.88, 42.05,  , -37.795643, 144.961702, 0.5
01:06:17, 84, 18, 101543, 0.00, 263.60, 26.90, 41.80,  ,  ,  , 0.4
01:06:18, 83, 17, 101548, 0.00, 263.60, 26.75, 41.55,  ,  ,  , 0.4
01:06:19, 83, 17, 101554, 0.05, 263.60, 26.60, 41.55,  , -37.795652, 144.961675, 0.3
01:06:20, 85, 19, 101535, 0.05, 263.60, 26.47, 41.50,  ,  ,  , 0.5
01:06:21, 86, 20, 101516, 0.10, 263.60, 26.63, 41.55,  ,  ,  , 0.6
01:06:22, 88, 22, 101498, 1.95, 271.40, 26.67, 41.65, 33.0, -37.795657, 144.961618, 0.7
01:06:23, 88, 22, 101492, 2.05, 266.40, 26.65, 41.55,  ,  ,  , 0.7
01:06:24, 89, 23, 101487, 2.05, 269.00, 26.63, 41.75,  ,  ,  , 0.7
01:06:25, 89, 23, 101482, 1.10, 263.10, 26.73, 41.75,  , -37.795660, 144.961548, 0.7
01:06:26, 89, 23, 101484, 0.80, 263.10, 26.92, 41.75,  ,  ,  , 0.6
01:06:27, 89, 23, 101486, 0.00, 263.10, 26.93, 41.65,  ,  ,  , 0.5
01:06:28, 88, 22, 101488, 0.00, 263.10, 27.03, 41.60,  , -37.795670, 144.961522, 0.3
01:06:29, 89, 23, 101476, 0.05, 263.10, 26.97, 41.35,  ,  ,  , 0.4
01:06:30, 90, 24, 101465, 0.05, 263.10, 27.01, 41.40,  ,  ,  , 0.5
01:06:31, 91, 25, 101454, 0.10, 263.10, 26.82, 41.25,  , -37.795675, 144.961492, 0.6
01:06:32, 91, 25, 101459, 0.10, 263.10, 26.80, 41.30,  ,  ,  , 0.5
01:06:33, 90, 24, 101464, 0.05, 263.10, 26.75, 41.40,  ,  ,  , 0.4
01:06:34, 90, 24, 101470, 0.05, 263.10, 26.72, 41.45,  , -37.795675, 144.961478, 0.2
01:06:35, 90, 24, 101471, 0.05, 263.10, 26.60, 41.35,  ,  ,  , 0.1
01:06:36, 90, 24, 101473, 0.05, 263.10, 26.72, 41.65,  ,  ,  , 0.1
01:06:37, 89, 23, 101476, 1.10, 97.30, 26.80, 41.70,  , -37.795678, 144.961503, 0
01:06:38, 90, 24, 101474, 1.10, 96.20, 26.88, 41.65,  ,  ,  , 0.1
01:06:39, 90, 24, 101472, 1.35, 96.40, 26.82, 41.65,  ,  ,  , 0.1
01:06:40, 90, 24, 101470, 0.90, 96.40, 26.85, 41.60,  , -37.795683, 144.961540, 0.1
01:06:41, 90, 24, 101470, 0.65, 96.40, 26.80, 41.55,  ,  ,  , 0
01:06:42, 90, 24, 101470, 1.25, 110.50, 26.64, 41.50,  ,  ,  , 0
01:06:43, 90, 24, 101470, 1.55, 87.40, 26.48, 41.50,  , -37.795685, 144.961573, -0.1
01:06:44, 91, 25, 101454, 1.30, 83.90, 26.41, 41.65,  ,  ,  , 0
01:06:45, 93, 27, 101439, 0.05, 83.90, 26.42, 41.80,  ,  ,  , 0.2
01:06:46, 94, 28, 101424, 0.05, 83.90, 26.41, 42.00,  , -37.795673, 144.961610, 0.3
01:06:47, 95, 29, 101413, 0.05, 83.90, 26.47, 42.05,  ,  ,  , 0.4
01:06:48, 96, 30, 101402, 0.10, 83.90, 26.49, 42.00,  ,  ,  , 0.4
01:06:49, 96, 30, 101392, 1.95, 288.50, 26.46, 41.95, 33.2, -37.795667, 144.961590, 0.5
01:06:50, 95, 29, 101407, 1.45, 308.10, 26.29, 41.95,  ,  ,  , 0.5
01:06:51, 94, 28, 101422, 0.00, 308.10, 26.12, 41.65,  ,  ,  , 0.3
01:06:52, 93, 27, 101438, 0.00, 308.10, 26.03, 41.90,  , -37.795657, 144.961590, 0.2
01:06:53, 91, 25, 101459, 0.00, 308.10, 25.89, 42.05,  ,  ,  , 0.1
01:06:54, 89, 23, 101480, 0.05, 308.10, 25.79, 42.20,  ,  ,  , -0.1
01:06:55, 87, 21, 101502, 0.05, 308.10, 25.78, 42.35,  , -37.795647, 144.961605, -0.2
01:06:58, 86, 20, 101518, 0.05, 308.10, 25.84, 42.75,  , -37.795662, 144.961607, -0.5
01:06:59, 85, 19, 101529, 0.05, 308.10, 25.91, 42.80,  ,  ,  , -0.7
01:07:00, 84, 18, 101540, 0.05, 308.10, 25.98, 42.80,  ,  ,  , -0.8
01:07:01, 83, 17, 101552, 0.65, 308.10, 26.00, 42.80,  , -37.795665, 144.961585, -1.0
01:07:02, 83, 17, 101551, 0.65, 308.10, 26.05, 42.80,  ,  ,  , -1.0
01:07:03, 83, 17, 101550, 0.65, 308.10, 26.12, 42.75,  ,  ,  , -0.9
01:07:04, 83, 17, 101550, 0.65, 308.10, 26.14, 42.70,  , -37.795663, 144.961567, -0.8
01:07:05, 83, 17, 101558, 0.60, 308.10, 26.24, 42.70,  ,  ,  , -0.7
01:07:06, 82, 16, 101567, 0.40, 308.10, 26.20, 42.60,  ,  ,  , -0.6
01:07:07, 81, 15, 101576, 0.25, 308.10, 26.28, 42.50,  , -37.795665, 144.961563, -0.5
01:07:08, 81, 15, 101578, 0.25, 308.10, 26.26, 42.55,  ,  ,  , -0.5
01:07:09, 81, 15, 101581, 0.30, 308.10, 26.31, 42.50,  ,  ,  , -0.5
01:07:10, 80, 14, 101584, 0.30, 308.10, 26.32, 42.45,  , -37.795660, 144.961550, -0.5
01:07:12, 81, 15, 101581, 0.30, 308.10, 26.45, 42.50,  ,  ,  , -0.4
